date,gold_usd_oz,silver_usd_oz,platinum_usd_oz
1991-03-13,366,4.05,
1991-03-14,364.4,4.03,
1991-03-15,366,4.03,
1991-03-18,362.3,4.05,
1991-03-19,364.5,3.94,
1991-03-20,364.5,4.03,
1991-03-21,362.35,3.97,
1991-03-22,362.75,4,
1991-03-25,359.25,3.95,
1991-03-26,356.6,3.91,
1991-03-27,354.05,3.89,
1991-03-28,355.65,3.83,
1991-04-02,357.5,3.93,
1991-04-03,359.2,4.06,
1991-04-04,358.4,4.05,
1991-04-05,358.5,4.03,
1991-04-08,361,3.96,
1991-04-09,364,4,
1991-04-10,363.35,4.02,
1991-04-11,361.75,3.98,
1991-04-12,361.965,4.01,
1991-04-15,360.1,3.97,
1991-04-16,361.2,4.02,
1991-04-17,360.65,4.07,
1991-04-18,359.15,4.12,
1991-04-19,356.15,3.95,
1991-04-22,356.4,3.92,
1991-04-23,355.5,3.94,
1991-04-24,355.8,3.93,
1991-04-25,353.5,3.87,
1991-04-26,353.25,3.9,
1991-04-29,351.1,3.88,
1991-04-30,357.75,3.93,
1991-05-01,356.5,3.97,
1991-05-02,354.15,3.93,
1991-05-03,355.5,4.01,
1991-05-06,354.2,4.02,
1991-05-07,356.15,4.02,
1991-05-08,356.9,4.06,
1991-05-09,356.85,4.03,
1991-05-10,356.7,4.03,
1991-05-13,356.85,4,
1991-05-14,357.95,4.11,
1991-05-15,359.85,4.1,
1991-05-16,356,4.1,
1991-05-17,355.1,4.01,
1991-05-20,355,4,
1991-05-21,356.3,4.04,
1991-05-22,356.75,4.09,
1991-05-23,354.9,4.03,
1991-05-24,355.8,4.05,
1991-05-28,355.65,4.05,
1991-05-29,361.5,4.14,
1991-05-30,361.05,4.11,
1991-05-31,360.04,4.13,
1991-06-03,363,4.15,
1991-06-04,362.4,4.15,
1991-06-05,362.4,4.16,
1991-06-06,364.85,4.24,
1991-06-07,367,4.49,
1991-06-10,372.2,4.57,
1991-06-11,371.25,4.48,
1991-06-12,372,4.51,
1991-06-13,369.7,4.46,
1991-06-14,367.75,4.51,
1991-06-17,366.8,4.38,
1991-06-18,370.25,4.47,
1991-06-19,367.4,4.43,
1991-06-20,367.6,4.44,
1991-06-21,366.25,4.44,
1991-06-24,360.9,4.34,
1991-06-25,363.35,4.36,
1991-06-26,366.1,4.41,
1991-06-27,364.8,4.35,
1991-06-28,368.35,4.45,
1991-07-01,368.9,4.45,
1991-07-02,367.1,4.42,
1991-07-03,369.25,4.42,
1991-07-04,369.25,4.49,
1991-07-05,369.9,4.53,
1991-07-08,370.25,4.5,
1991-07-09,369.2,4.46,
1991-07-10,370.9,4.47,
1991-07-11,368.3,4.42,
1991-07-12,367.85,4.38,
1991-07-15,367.8,4.39,
1991-07-16,368.7,4.37,
1991-07-17,368.9,4.4,
1991-07-18,369,4.44,
1991-07-19,370,4.39,
1991-07-22,369.75,4.4,
1991-07-23,367.4,4.32,
1991-07-24,366,4.23,
1991-07-25,364.9,4.12,
1991-07-26,364.1,4.1,
1991-07-29,365.1,4.1,
1991-07-30,361.35,4.04,
1991-07-31,362.85,4.06,
1991-08-01,363.4,4.05,
1991-08-02,357.8,3.97,
1991-08-05,356.5,3.93,
1991-08-06,357,3.95,
1991-08-07,356.8,3.96,
1991-08-08,357.6,3.97,
1991-08-09,358.2,3.96,
1991-08-12,358.2,3.99,
1991-08-13,356.8,3.95,
1991-08-14,355.85,3.94,
1991-08-15,358.35,3.97,
1991-08-16,357.75,3.96,
1991-08-19,361.2,4.04,
1991-08-20,353.8,4,
1991-08-21,356.3,3.93,
1991-08-22,356.2,3.94,
1991-08-23,353.7,3.88,
1991-08-26,354.6,,
1991-08-27,353.8,3.95,
1991-08-28,354.5,3.95,
1991-08-29,351.25,3.94,
1991-08-30,347.4,3.81,
1991-09-02,347.95,3.83,
1991-09-03,347.35,3.87,
1991-09-04,348.7,3.93,
1991-09-05,347.4,3.86,
1991-09-06,348.05,3.87,
1991-09-09,350.55,4,
1991-09-10,351.7,4.06,
1991-09-11,345.25,3.97,
1991-09-12,346.1,4.05,
1991-09-13,344.25,3.96,
1991-09-16,345.4,4.06,
1991-09-17,346.15,4.08,
1991-09-18,348.3,4.09,
1991-09-19,348.6,4.09,
1991-09-20,348.6,4.07,
1991-09-23,349.2,4.12,
1991-09-24,351.9,4.25,
1991-09-25,352.75,4.24,
1991-09-26,351.9,4.22,
1991-09-27,348.45,4.09,
1991-09-30,354.9,4.13,
1991-10-01,353.95,4.15,
1991-10-02,356,4.22,
1991-10-03,356.8,4.17,
1991-10-04,356.3,4.17,
1991-10-07,359.7,4.13,
1991-10-08,357.6,4.07,
1991-10-09,357.65,4.08,
1991-10-10,359.5,4.12,
1991-10-11,357.75,4.05,
1991-10-14,358.5,4.1,
1991-10-15,357.55,4.08,
1991-10-16,356.55,4.05,
1991-10-17,358.3,4.13,
1991-10-18,359.6,4.12,
1991-10-21,363.8,4.17,
1991-10-22,362.35,4.16,
1991-10-23,362.2,4.14,
1991-10-24,361,4.09,
1991-10-25,362,4.12,
1991-10-28,358.5,4.08,
1991-10-29,357.4,4.05,
1991-10-30,359.35,4.11,
1991-10-31,357.45,4.09,
1991-11-01,357.75,4.1,
1991-11-04,356.35,4.08,
1991-11-05,356.55,4.11,
1991-11-06,354.5,4.07,
1991-11-07,354.5,4.07,
1991-11-08,352.9,4.03,
1991-11-11,354.9,4.04,
1991-11-12,354.75,4.04,
1991-11-13,356.55,4.05,
1991-11-14,355.85,4.04,
1991-11-15,355.5,4.01,
1991-11-18,360.75,4.05,
1991-11-19,363,4.04,
1991-11-20,362.6,4.08,
1991-11-21,364.3,4.1,
1991-11-22,367.95,4.13,
1991-11-25,369.1,4.14,
1991-11-26,366.25,4.09,
1991-11-27,367.1,4.1,
1991-11-28,366.05,4.1,
1991-11-29,366.3,4.07,
1991-12-02,368.35,4.09,
1991-12-03,362.9,4.07,
1991-12-04,365.25,4.05,
1991-12-05,364.75,4.05,
1991-12-06,367.75,4.07,
1991-12-09,370.7,4.07,
1991-12-10,368.05,4.04,
1991-12-11,366.5,4,
1991-12-12,359.5,3.95,
1991-12-13,359.05,3.86,
1991-12-16,359.65,3.87,
1991-12-17,357.4,3.85,
1991-12-18,357.9,3.88,
1991-12-19,358.9,3.85,
1991-12-20,358.3,3.82,
1991-12-23,359.65,3.89,
1991-12-24,,3.9,
1991-12-26,357,,
1991-12-27,353.3,3.9,
1991-12-30,353.15,3.86,
1991-12-31,353.2,3.86,
1992-01-02,350.9,3.87,
1992-01-03,353,3.96,
1992-01-06,349.4,3.94,
1992-01-07,349.7,3.95,
1992-01-08,350.6,3.94,
1992-01-09,351.55,3.98,
1992-01-10,357.9,4.14,
1992-01-13,353.9,4.07,
1992-01-14,353.6,4.05,
1992-01-15,355.55,4.14,
1992-01-16,356.75,4.136,
1992-01-17,355.9,4.335,
1992-01-20,358.75,4.23,
1992-01-21,357.8,4.252,
1992-01-22,356.75,4.255,
1992-01-23,355.2,4.294,
1992-01-24,353.25,4.2,
1992-01-27,356.1,4.17,
1992-01-28,356.3,4.204,
1992-01-29,354.85,4.161,
1992-01-30,356,4.235,
1992-01-31,354.1,4.131,
1992-02-03,356.4,4.178,
1992-02-04,356,4.166,
1992-02-05,354.3,4.168,
1992-02-06,355.95,4.219,
1992-02-07,356.2,4.195,
1992-02-10,354.65,4.187,
1992-02-11,356,4.179,
1992-02-12,357.2,4.195,
1992-02-13,356.3,4.21,
1992-02-14,354.1,4.193,
1992-02-17,,4.153,
1992-02-18,352.8,4.132,
1992-02-19,353.2,4.058,
1992-02-20,353.4,4.096,
1992-02-21,351.6,4.103,
1992-02-24,349.8,4.077,
1992-02-25,350.5,4.125,
1992-02-26,348.65,4.065,
1992-02-27,353.75,4.1,
1992-02-28,353.1,4.119,
1992-03-02,350.45,4.095,
1992-03-03,351.35,4.121,
1992-03-04,350.15,4.106,
1992-03-05,349.9,4.11,
1992-03-06,349.4,4.154,
1992-03-09,348.8,4.158,
1992-03-10,348.35,4.168,
1992-03-11,349,4.153,
1992-03-12,347.6,4.143,
1992-03-13,347.25,4.106,
1992-03-16,343,4.107,359.25
1992-03-17,339,4.043,355.75
1992-03-18,340.3,4.072,352.25
1992-03-19,337.8,4.017,346.25
1992-03-20,338.8,4.1,352.35
1992-03-23,338.7,4.107,351.5
1992-03-24,338.4,4.108,349.65
1992-03-25,341.25,4.109,
1992-03-26,340.5,4.09,351.75
1992-03-27,340.5,4.093,350.5
1992-03-30,343.3,4.154,353.75
1992-03-31,341.8,4.12,358
1992-04-01,344,4.152,362.5
1992-04-02,340.6,4.09,355.25
1992-04-03,340.6,4.088,355.75
1992-04-06,339.25,4.094,354
1992-04-07,338.75,4.095,351
1992-04-08,337.5,4.092,349.25
1992-04-09,338.45,4.096,
1992-04-10,341.9,4.132,
1992-04-13,340.8,4.125,347.25
1992-04-14,339,4.085,346.25
1992-04-15,338.95,4.103,348.1
1992-04-16,336.7,4.031,344.5
1992-04-20,336,,
1992-04-21,338.3,3.985,341.25
1992-04-22,338.1,3.99,341.25
1992-04-23,338.5,4.02,343.5
1992-04-24,336.55,3.99,342.15
1992-04-27,335.7,3.99,344.25
1992-04-28,336.75,3.977,343.9
1992-04-29,335.7,3.935,341.35
1992-04-30,336.35,3.981,
1992-05-01,337.5,4.014,350.15
1992-05-04,337,,
1992-05-05,336.75,4.013,353
1992-05-06,336.7,4.065,353.25
1992-05-07,336.05,4.045,351.25
1992-05-08,336.9,4.036,353.25
1992-05-11,336.15,4.11,354.35
1992-05-12,335.25,4.082,353.1
1992-05-13,335.2,4.082,353.75
1992-05-14,336.9,4.096,356.6
1992-05-15,339,4.117,358.5
1992-05-18,338.9,4.097,358
1992-05-19,339.5,4.115,362.9
1992-05-20,336.95,4.077,361
1992-05-21,337.25,4.075,361.25
1992-05-22,337.7,4.07,365.75
1992-05-26,337.85,4.088,365
1992-05-27,338.6,4.102,367
1992-05-28,336.9,4.075,368.15
1992-05-29,337.5,4.058,368.2
1992-06-01,336.85,4.028,366.5
1992-06-02,339,4.072,374
1992-06-03,339.9,4.09,376.25
1992-06-04,338.4,4.061,372.05
1992-06-05,338.8,4.083,372
1992-06-08,338.7,4.054,368.5
1992-06-09,337.8,4.045,367.15
1992-06-10,337.65,4.056,368.25
1992-06-11,338.25,4.057,370
1992-06-12,339.6,4.107,372.25
1992-06-15,342.7,4.122,371.25
1992-06-16,342.35,4.103,368.75
1992-06-17,342,4.107,368.85
1992-06-18,341.25,4.088,364.1
1992-06-19,343.55,4.111,365
1992-06-22,342.5,4.048,363.8
1992-06-23,343.8,4.056,366.1
1992-06-24,342.3,4.039,365.5
1992-06-25,343.4,4.035,364.75
1992-06-26,343.5,4.022,367
1992-06-29,342,3.993,367.25
1992-06-30,343.4,4.026,381.25
1992-07-01,343.55,4.049,384
1992-07-02,347.1,4.04,385.8
1992-07-03,,4.06,386
1992-07-06,346.6,4.052,386.6
1992-07-07,345.6,3.917,382.75
1992-07-08,347.5,3.906,385
1992-07-09,347.25,3.908,383.5
1992-07-10,348.7,3.965,385
1992-07-13,348.7,3.936,386.85
1992-07-14,349.4,3.95,391.75
1992-07-15,350.9,3.951,386.5
1992-07-16,353,3.938,383.25
1992-07-17,356.7,3.921,383.5
1992-07-20,359.3,3.995,390.75
1992-07-21,358.1,3.953,380.9
1992-07-22,358.75,3.963,377.25
1992-07-23,359.5,4.012,383.4
1992-07-24,357.6,3.98,380.35
1992-07-27,358.4,3.973,377.5
1992-07-28,359.6,3.973,375
1992-07-29,356.2,3.94,372.5
1992-07-30,356.75,3.915,372.5
1992-07-31,357.85,3.953,385.25
1992-08-03,354.05,3.941,379.5
1992-08-04,352.7,3.876,
1992-08-05,350.75,3.88,375.85
1992-08-06,348.6,3.901,374
1992-08-07,349.9,3.928,377.25
1992-08-10,350.35,3.976,375
1992-08-11,348.15,3.943,369.25
1992-08-12,346.8,3.892,367.75
1992-08-13,337.3,3.809,351.76
1992-08-14,335.7,3.813,346.25
1992-08-17,337.4,3.82,347.75
1992-08-18,336.1,3.79,343.25
1992-08-19,338,3.804,347.5
1992-08-20,337.25,3.729,346.85
1992-08-21,336.9,3.735,352.25
1992-08-24,342.3,3.761,351.25
1992-08-25,341.4,3.707,348.75
1992-08-26,338.5,3.648,351.4
1992-08-27,339,3.695,355.25
1992-08-28,340,3.719,356.75
1992-08-31,341,,
1992-09-01,341.7,3.752,360.25
1992-09-02,340.445,3.72,355.75
1992-09-03,338.85,3.717,354.75
1992-09-04,342.05,3.741,357.2
1992-09-07,,3.737,360
1992-09-08,342.15,3.725,359
1992-09-09,343.3,3.747,364.15
1992-09-10,342.25,3.73,361.1
1992-09-11,340,3.688,356.25
1992-09-14,346.25,3.747,361.15
1992-09-15,345.9,3.785,361
1992-09-16,349,3.845,365.75
1992-09-17,348.4,3.828,366
1992-09-18,347.2,3.807,361.75
1992-09-21,349.1,3.823,362.5
1992-09-22,349.15,3.791,364
1992-09-23,348.25,3.835,363.2
1992-09-24,348.25,3.82,366.25
1992-09-25,349.7,3.822,369.25
1992-09-28,348,3.809,366.1
1992-09-29,347.5,3.725,364.35
1992-09-30,349,3.766,367.4
1992-10-01,348.55,3.753,366
1992-10-02,348,3.733,364.75
1992-10-05,349.5,3.747,365.5
1992-10-06,350.3,3.759,363.5
1992-10-07,350.15,3.751,356.75
1992-10-08,350.5,3.734,356.8
1992-10-09,350.1,3.746,356
1992-10-12,346.5,3.744,357.2
1992-10-13,343.75,3.717,355.6
1992-10-14,343.75,3.705,355.25
1992-10-15,341.85,3.725,357.25
1992-10-16,341.75,3.71,357.35
1992-10-19,342.6,3.723,358.65
1992-10-20,343.5,3.74,361
1992-10-21,343.75,3.813,358.25
1992-10-22,342.65,3.8,356.65
1992-10-23,342.5,3.799,356.85
1992-10-26,341.45,3.753,355.5
1992-10-27,338.25,3.75,355.25
1992-10-28,338.2,3.765,355.4
1992-10-29,339.5,3.755,353.85
1992-10-30,339.25,3.764,354.15
1992-11-02,339.5,3.757,355.5
1992-11-03,338.6,3.793,357
1992-11-04,337.8,3.795,357
1992-11-05,338.05,3.872,363
1992-11-06,337.1,3.908,366.5
1992-11-09,334.5,3.859,362
1992-11-10,330.25,3.713,350.75
1992-11-11,331.15,3.688,347.25
1992-11-12,333.1,3.688,351
1992-11-13,334.4,3.799,353.65
1992-11-16,335.4,3.762,353.75
1992-11-17,334.3,3.757,
1992-11-18,335.1,3.767,353
1992-11-19,334.25,3.754,
1992-11-20,336.1,3.773,356.25
1992-11-23,334.05,3.752,358.5
1992-11-24,334.3,3.757,357.25
1992-11-25,352.35,3.76,355.75
1992-11-26,334.7,3.763,356.25
1992-11-27,334,3.75,357.75
1992-11-30,334.2,3.733,360.25
1992-12-01,334.65,3.76,362.65
1992-12-02,335.65,3.757,363.75
1992-12-03,335.25,3.759,363.5
1992-12-04,335.6,3.763,365
1992-12-07,334.6,3.759,365.5
1992-12-08,335.25,3.759,369.2
1992-12-09,333.5,3.714,363.4
1992-12-10,333.7,3.705,362.5
1992-12-11,335.1,3.724,363.75
1992-12-14,335.2,3.727,364.65
1992-12-15,334.9,3.717,363.15
1992-12-16,337.3,3.714,363.75
1992-12-17,338.65,3.75,365.5
1992-12-18,337,3.775,363.5
1992-12-21,333.9,3.75,357.25
1992-12-22,332.6,3.734,358.5
1992-12-23,333,3.697,359.6
1992-12-24,,3.685,
1992-12-29,332.5,3.675,358.35
1992-12-30,332.9,3.663,354.8
1992-12-31,,3.67,
1993-01-04,328.25,3.66,352.5
1993-01-05,328.6,3.654,356.4
1993-01-06,329.6,3.7,
1993-01-07,329.15,3.699,359.9
1993-01-08,329.1,3.66,357
1993-01-11,328.4,3.665,358.25
1993-01-12,329.2,3.678,358
1993-01-13,327.55,3.668,356.25
1993-01-14,327.65,3.691,358.75
1993-01-15,327.7,3.667,356.4
1993-01-18,328.15,3.673,357
1993-01-19,329,3.687,358.65
1993-01-20,329,3.685,357.75
1993-01-21,329.75,3.716,364.9
1993-01-22,328.75,3.713,360.5
1993-01-25,328.45,3.695,360.5
1993-01-26,330.9,3.701,364.25
1993-01-27,330.6,3.675,363.1
1993-01-28,329.95,,
1993-01-29,330.45,3.708,364.5
1993-02-01,329.75,3.66,361.6
1993-02-02,329.65,3.668,358.35
1993-02-03,328.2,3.674,361
1993-02-04,328,3.67,358.5
1993-02-05,327.75,3.67,360.75
1993-02-08,327.95,3.658,360.25
1993-02-09,328.05,3.682,362.9
1993-02-10,329.85,3.713,368
1993-02-11,332,3.767,370.5
1993-02-12,329.2,3.742,367.75
1993-02-15,,3.688,365.75
1993-02-16,329.45,3.687,366.75
1993-02-17,330.6,3.705,367.75
1993-02-18,329.95,3.656,361.5
1993-02-19,330.8,3.64,359.25
1993-02-22,329.7,3.582,348.5
1993-02-23,329.6,3.58,345.1
1993-02-24,329.9,3.602,345.65
1993-02-25,329.6,3.589,344.4
1993-02-26,327.6,3.566,345
1993-03-01,328.5,3.582,346.9
1993-03-02,329.15,3.585,343.65
1993-03-03,329.55,3.584,342.75
1993-03-04,328.05,3.572,340.75
1993-03-05,329.75,3.587,344.3
1993-03-08,327.5,3.575,341.85
1993-03-09,326.95,3.56,344.75
1993-03-10,326.1,3.57,345.5
1993-03-11,326.9,3.6,350.5
1993-03-12,327,3.64,351.25
1993-03-15,328,3.625,352.25
1993-03-16,329,3.65,349.85
1993-03-17,328.75,3.658,348.25
1993-03-18,330.25,3.641,348.75
1993-03-19,331.65,3.678,350.25
1993-03-22,332.6,3.682,356
1993-03-23,331.9,3.665,354
1993-03-24,331,3.654,357.25
1993-03-25,332.6,3.682,357.3
1993-03-26,332.7,3.717,355.6
1993-03-29,331.7,3.704,355.35
1993-03-30,334.4,3.777,360.25
1993-03-31,337.8,3.89,363.25
1993-04-01,336.35,3.858,362
1993-04-02,340.1,3.971,365.5
1993-04-05,339.25,3.858,363.75
1993-04-06,338.4,3.875,362.25
1993-04-07,336.75,3.792,359.25
1993-04-08,337.5,3.878,358.75
1993-04-13,336,3.872,361.5
1993-04-14,337.25,3.901,363
1993-04-15,338.9,3.932,367.85
1993-04-16,337.85,3.87,369.5
1993-04-19,339.6,3.975,371.85
1993-04-20,339.9,3.953,371.85
1993-04-21,339,3.911,378.35
1993-04-22,339.3,3.878,365.75
1993-04-23,344.9,3.932,371.5
1993-04-26,349.25,4.018,378
1993-04-27,351.4,4.102,375.25
1993-04-28,349.7,4.045,374.2
1993-04-29,355.6,4.36,384.5
1993-04-30,354.3,4.299,386.5
1993-05-04,356.15,4.274,377
1993-05-05,354.25,4.252,375.9
1993-05-06,355.5,4.303,380.9
1993-05-07,357.5,4.363,385
1993-05-10,356.8,4.278,380.4
1993-05-11,355.35,4.244,378.75
1993-05-12,356.2,4.233,379.9
1993-05-13,367,4.5,386.75
1993-05-14,368.2,4.354,382.5
1993-05-17,369.25,4.462,386.5
1993-05-18,367.8,4.403,382.25
1993-05-19,381.9,4.744,391.25
1993-05-20,373.8,4.513,384
1993-05-21,373.25,4.523,384.75
1993-05-24,379.25,4.722,389.65
1993-05-25,377.5,4.522,385
1993-05-26,374.5,4.555,388
1993-05-27,374.75,4.591,390.25
1993-05-28,377.45,4.714,396.75
1993-06-01,377.35,4.615,396
1993-06-02,369,4.365,382
1993-06-03,374.7,4.385,387.75
1993-06-04,377.6,4.5,390.75
1993-06-07,372.8,4.355,386
1993-06-08,375.25,4.392,385
1993-06-09,371.45,4.367,383.6
1993-06-10,370.8,4.305,386.85
1993-06-11,370.35,4.31,396.75
1993-06-14,363,4.31,396.75
1993-06-15,365.35,4.225,376.35
1993-06-16,368,4.318,379.5
1993-06-17,369.45,4.326,379.75
1993-06-18,370.9,4.343,379
1993-06-21,370.55,4.29,378.35
1993-06-22,368.8,4.297,374.65
1993-06-23,367.1,4.266,372.15
1993-06-24,373.9,4.43,380
1993-06-25,376.1,4.403,383.25
1993-06-28,375.35,4.505,386.4
1993-06-29,375.35,4.55,384.1
1993-06-30,378.45,4.475,385.65
1993-07-01,379,4.548,385.25
1993-07-02,388.1,4.835,395
1993-07-05,387.6,4.885,392.75
1993-07-06,391.65,5.07,404.25
1993-07-07,395.8,5.168,406.25
1993-07-08,395.2,5.115,403
1993-07-09,393.1,4.99,403.27
1993-07-12,393.4,5.065,405.5
1993-07-13,392.45,4.977,402.25
1993-07-14,394.4,5.095,407.25
1993-07-15,392.7,4.925,404.2
1993-07-16,392,5.045,403.9
1993-07-19,394.8,5.068,408
1993-07-20,392.1,5.045,405.5
1993-07-21,392.4,5.05,404.25
1993-07-22,389.15,4.938,396.25
1993-07-23,391.3,5.028,404.15
1993-07-26,391.75,4.967,404
1993-07-27,392.35,5.105,406
1993-07-28,393.15,5.065,406.6
1993-07-29,394,5.145,409.25
1993-07-30,401.75,5.3,413.6
1993-08-02,405.6,5.42,416.5
1993-08-03,403.75,5.377,417.4
1993-08-04,402.65,5.29,419
1993-08-05,387.75,5.17,401.75
1993-08-06,379.4,4.82,387.75
1993-08-09,381.7,4.675,393.25
1993-08-10,380.35,4.796,393
1993-08-11,376,4.705,392.25
1993-08-12,376.3,4.686,389.6
1993-08-13,367.6,4.592,385
1993-08-16,372.6,4.772,387.75
1993-08-17,371.6,4.735,387.25
1993-08-18,373.7,4.693,388
1993-08-19,373.4,4.725,393.5
1993-08-20,373.25,4.658,385.6
1993-08-23,373.1,4.782,387.85
1993-08-24,373.65,4.764,387.5
1993-08-25,371.15,4.748,386.5
1993-08-26,371.25,4.725,383.75
1993-08-27,369.25,4.688,377.5
1993-08-31,371.55,4.843,384
1993-09-01,369.05,4.833,380.5
1993-09-02,369.25,4.72,379.75
1993-09-03,362.8,4.555,371
1993-09-06,364.2,4.525,373
1993-09-07,354.8,4.502,366.75
1993-09-08,351.75,4.255,357.25
1993-09-09,353.3,4.243,357.65
1993-09-10,351.5,4.278,358.25
1993-09-13,344.2,4.064,352.75
1993-09-14,343.7,3.924,351.75
1993-09-15,348,4.038,353.75
1993-09-16,352.75,4.057,360.9
1993-09-17,351.85,4.097,360.25
1993-09-20,354,4.111,361.5
1993-09-21,354.75,4.108,360.25
1993-09-22,354.4,4.073,361
1993-09-23,357,4.039,362.1
1993-09-24,357.6,4.142,362.75
1993-09-27,356.65,4.108,362.6
1993-09-28,355.75,4.045,360.5
1993-09-29,353.2,4.063,360.75
1993-09-30,355.5,4.03,
1993-10-01,354,4.057,361.1
1993-10-04,351.75,4.087,356.75
1993-10-05,353.8,4.05,356
1993-10-06,356.25,4.153,359.6
1993-10-07,357.3,4.33,363.35
1993-10-08,358.5,4.365,
1993-10-11,361.4,4.377,363.4
1993-10-12,360.6,4.286,363
1993-10-13,366.4,4.448,370.1
1993-10-14,367.25,4.434,371.5
1993-10-15,364.6,,
1993-10-18,365.2,4.355,366.95
1993-10-19,366.4,4.453,373.25
1993-10-20,372.5,4.493,375.1
1993-10-21,374.5,4.512,375.85
1993-10-22,367.9,4.436,371.75
1993-10-25,371.5,4.432,376.35
1993-10-26,368.25,4.392,371
1993-10-27,371.5,4.387,374.25
1993-10-28,368.55,4.42,373.75
1993-10-29,369.6,4.403,374.5
1993-11-01,363.25,4.285,369.35
1993-11-02,363,4.212,366.75
1993-11-03,363.55,,368.65
1993-11-04,372,4.382,372
1993-11-05,377.75,4.477,380.25
1993-11-08,375.65,4.517,377.25
1993-11-09,376,4.542,378.1
1993-11-10,374.9,4.533,375.75
1993-11-11,376.75,4.568,377.75
1993-11-12,376.75,4.58,377.75
1993-11-15,374.7,4.517,374.05
1993-11-16,375,4.578,376.75
1993-11-17,371.8,4.55,374.25
1993-11-18,376.75,4.58,377.75
1993-11-19,377.5,4.693,376.75
1993-11-22,378.4,4.733,377.75
1993-11-23,377.6,4.682,375.8
1993-11-24,376.35,4.645,372.75
1993-11-25,377.6,4.642,373.25
1993-11-26,376.85,4.672,374.75
1993-11-29,371.15,4.632,368.75
1993-11-30,370.9,4.467,366.65
1993-12-01,373.1,4.429,366.75
1993-12-02,374.65,4.66,374
1993-12-03,376.75,4.608,371.05
1993-12-06,377,4.84,374.25
1993-12-07,376.9,4.835,376.9
1993-12-08,382.3,4.96,380.2
1993-12-09,382.5,4.977,380.75
1993-12-10,382.3,,379.5
1993-12-13,386.25,5.1,384.5
1993-12-14,387,5.137,387
1993-12-15,385.6,5.095,384.6
1993-12-16,386.1,5.095,389.4
1993-12-17,386.5,,386.75
1993-12-20,389.75,5.123,389.5
1993-12-21,387.5,5.108,388.75
1993-12-22,386.65,,
1993-12-23,384.95,5.035,
1993-12-24,,5.035,
1993-12-29,386.1,5.09,387.25
1993-12-30,391.75,5.108,393.5
1993-12-31,,5.115,
1994-01-03,,5.233,
1994-01-04,394.1,5.276,398
1994-01-05,395.25,5.233,397.25
1994-01-06,385.65,5.02,389.5
1994-01-07,390.5,5.11,
1994-01-10,383.7,4.911,383.25
1994-01-11,385.45,5.042,385.25
1994-01-12,386.1,5.105,386.25
1994-01-13,388.75,5.056,385.75
1994-01-14,390.1,5.208,389.5
1994-01-17,392.3,5.344,
1994-01-18,392.55,5.328,394
1994-01-19,391.7,5.323,393.25
1994-01-20,391.8,5.32,391.5
1994-01-21,386,5.185,382.5
1994-01-24,378.8,5.04,378.5
1994-01-25,382,5.132,381
1994-01-26,383,5.075,380
1994-01-27,383.6,5.115,386.75
1994-01-28,378.25,4.974,380.8
1994-01-31,377.9,5.057,
1994-02-01,381.65,5.12,387
1994-02-02,384.7,5.28,391.5
1994-02-03,385.65,5.283,392.25
1994-02-04,388.5,5.455,397
1994-02-07,383.5,5.387,391.5
1994-02-08,380.55,5.225,389.35
1994-02-09,380.75,5.245,389.5
1994-02-10,382.5,5.295,392
1994-02-11,381.85,5.212,390
1994-02-14,383.25,5.26,393.75
1994-02-15,385,5.325,397.35
1994-02-16,383.5,5.25,400.75
1994-02-17,384.5,5.297,404.5
1994-02-18,379.95,5.23,399
1994-02-21,379.95,5.18,398.25
1994-02-22,379.4,5.16,395.85
1994-02-23,375.75,5.182,392
1994-02-24,376.7,5.212,389.5
1994-02-25,378.95,5.182,391.6
1994-02-28,381.55,5.243,394.65
1994-03-01,381.3,5.328,392.75
1994-03-02,376.95,5.235,386.5
1994-03-03,377.7,5.262,392
1994-03-04,375.95,,391.5
1994-03-07,377.5,5.233,391.85
1994-03-08,376.1,5.18,391.6
1994-03-09,375.3,5.215,391.75
1994-03-10,380.5,5.297,395.75
1994-03-11,386.65,5.445,403.75
1994-03-14,386.5,5.368,403
1994-03-15,387.1,5.45,403.65
1994-03-16,385.5,5.422,401.25
1994-03-17,383.4,5.36,398.85
1994-03-18,386.55,5.435,400.5
1994-03-21,386.45,5.408,399.5
1994-03-22,389.15,5.448,402.15
1994-03-23,388.25,5.59,400.75
1994-03-24,390.4,5.748,404.75
1994-03-25,391.3,5.73,408.75
1994-03-28,389.25,5.7,412
1994-03-29,386.8,5.62,406.5
1994-03-30,387.15,5.61,409.5
1994-03-31,389.2,5.735,418
1994-04-05,384.75,5.645,408
1994-04-06,383.9,5.525,404.75
1994-04-07,384.3,5.498,406.5
1994-04-08,385.45,5.464,405
1994-04-11,381.75,5.455,404
1994-04-12,378,,395.5
1994-04-13,378.5,5.336,398.5
1994-04-14,377.65,5.34,400.5
1994-04-15,377,5.295,394.25
1994-04-18,378.1,5.246,395.25
1994-04-19,373.1,5.238,386.25
1994-04-20,371.35,5.243,385.5
1994-04-21,373.3,5.265,389.25
1994-04-22,369.65,5.2,388.6
1994-04-25,373,5.094,390
1994-04-26,374.3,5.121,394.6
1994-04-27,374.25,5.165,392.5
1994-04-28,373.35,5.165,389
1994-04-29,376.45,5.28,393.75
1994-05-03,375.1,5.288,400.5
1994-05-04,375.15,5.212,394.5
1994-05-05,374.5,5.118,390.5
